cohort,data_type,field_name,description,category,units,loinc_code,loinc_name,confidence_score,query_source,llm_reasoning,num_queries,top_5_loinc
arivale,questionnaires,assessment:diet:freq_yogurt:int,Raw - Assessment:Diet:Freq Yogurt:Int,raw,,NO_MATCH,,0,llm_no_match,"This field measures yogurt consumption frequency from a dietary questionnaire, which is a behavioral/lifestyle assessment. The top LOINC matches are primarily laboratory tests for yogurt allergens (IgE/IgG antibodies) or general diet type codes. None capture the specific concept of yogurt consumption frequency. A dietary frequency questionnaire item requires a LOINC code specifically for dietary intake assessment, not allergy testing.",5,"['39019-5', '102848-9', '63141-6', '34395-4', '70585-5']"
arivale,questionnaires,assessment:diet:slices_of_bread:int,Raw - Assessment:Diet:Slices Of Bread:Int,raw,,NO_MATCH,,0,llm_no_match,"The field measures a specific quantitative dietary intake (slices of bread consumed) with integer units, but all LOINC matches are qualitative assessments of eating ability, nutrition status, or general dietary approaches. None capture the specific quantitative bread consumption measurement needed.",5,"['95019-6', '45739-0', '93178-2', '61144-2', '89410-5']"
arivale,questionnaires,assessment:diet:spread:int,Raw - Assessment:Diet:Spread:Int,raw,,NO_MATCH,,0,llm_no_match,"The field 'assessment:diet:spread:int' appears to be a specific dietary assessment metric (possibly related to dietary variety or fat spreads) with integer values. While several LOINC codes relate to nutrition assessment, none specifically capture the concept of 'spread' in a dietary context. The top matches are either too general (nutritional approaches, risk assessments) or unrelated (leaves food uneaten, enteral feeding). Without knowing the specific meaning of 'spread' and its integer scale, no appropriate match can be confidently assigned.",4,"['93178-2', '84291-4', '84283-1', '84290-6', '81675-1']"
arivale,questionnaires,assessment:diet:sugar_coffee:int,Raw - Assessment:Diet:Sugar Coffee:Int,raw,,NO_MATCH,,0,llm_no_match,"The field captures dietary sugar intake in coffee from a questionnaire, but the LOINC matches are primarily laboratory tests for coffee antibodies or general dietary assessments that don't specifically address sugar consumption patterns.",5,"['107972-2', '102722-6', '61250-7', '81675-1', '101573-4']"
arivale,questionnaires,assessment:digestion:bowel-movement-completion:enum,Raw - Assessment:Digestion:Bowel-Movement-Completion:Enum,raw,,NO_MATCH,,0,llm_no_match,"The field 'bowel-movement-completion' appears to assess the completeness or quality of bowel movements, but all top matches focus on broader gastrointestinal assessments, bladder/bowel continence evaluations, or clinical assessment tools rather than specific bowel movement characteristics. None specifically capture the concept of bowel movement completion quality.",4,"['80273-6', '86820-8', '88496-5', '80270-2', '54534-3']"
arivale,questionnaires,assessment:digestion:bowel-movement-ease:enum,Raw - Assessment:Digestion:Bowel-Movement-Ease:Enum,raw,,NO_MATCH,,0,llm_no_match,"While several codes address bowel function, none specifically capture 'bowel movement ease' as a subjective assessment. The top matches focus on continence, general assessments, or clinical evaluations rather than the specific patient-reported ease/difficulty of bowel movements. A more specific LOINC code for bowel movement quality or patient-reported digestive symptoms would be needed.",4,"['80273-6', '88496-5', '86820-8', '83237-8', '54534-3']"
arivale,questionnaires,assessment:digestion:laxatives:enum,Raw - Assessment:Digestion:Laxatives:Enum,raw,,NO_MATCH,,0,llm_no_match,"No appropriate match found. The closest codes (21361-1, 17051-4) are laboratory tests for laxative detection in biological samples, not questionnaire assessments of laxative use. The MDS codes are too broad and specific to nursing home assessments.",4,"['88496-5', '80273-6', '21361-1', '86820-8', '96906-3']"
arivale,questionnaires,assessment:digestion:stress-eating:enum,Raw - Assessment:Digestion:Stress-Eating:Enum,raw,,NO_MATCH,,0,llm_no_match,"While several codes relate to eating and digestion, none specifically capture stress-eating behavior as an assessment. The top matches focus on functional eating ability, general digestion issues, or eating frequency changes, but lack the stress-response component that appears central to this field's semantic meaning.",4,"['95019-6', '89410-5', '46807-4', '70374-4', '99188-5']"
arivale,questionnaires,assessment:education:education:int,Raw - Assessment:Education:Education:Int,raw,,NO_MATCH,,0,llm_no_match,"The field appears to capture educational information/attainment, but all provided LOINC codes relate to cognitive testing or clinical assessments rather than educational demographics. No appropriate match exists in the candidate list.",4,"['84467-0', '84474-6', '90966-3', '90964-8', '90962-2']"
arivale,questionnaires,assessment:exercise-readiness:dizziness-or-fainting:int,Raw - Assessment:Exercise-Readiness:Dizziness-Or-Fainting:Int,raw,,NO_MATCH,,0,llm_no_match,No LOINC code adequately captures both dizziness AND fainting in an exercise readiness assessment context. The closest match (91430-9) is pediatric-specific and doesn't include fainting or exercise context.,4,"['90404-5', '91430-9', '76977-8', '91437-4', '71163-0']"
arivale,questionnaires,assessment:exercise-readiness:shortness-of-breath:-at-night:int,Raw - Assessment:Exercise-Readiness:Shortness-Of-Breath:-At-Night:Int,raw,,NO_MATCH,,0,llm_no_match,"The field specifically measures 'shortness of breath at night' but all LOINC matches are for general shortness of breath, exertional dyspnea, or activity-related breathing difficulty. None specifically capture nocturnal dyspnea, which is a distinct clinical concept (often associated with heart failure, sleep disorders, or orthopnea). The closest matches focus on exertion or general assessment periods but lack the critical 'at night' temporal qualifier.",4,"['57237-0', '86675-6', '90404-5', '90403-7', '106680-2']"
arivale,questionnaires,assessment:health-history:drugs_asthma:int,Raw - Assessment:Health-History:Drugs Asthma:Int,raw,,NO_MATCH,,0,llm_no_match,"The field appears to capture asthma medication/drug information as part of health history, but all provided LOINC codes focus on asthma symptoms (PROMIS scores) or medication allergies rather than asthma drug history or usage. No appropriate match exists.",5,"['77842-3', '62075-7', '74065-4', '62078-1', '62083-1']"
arivale,questionnaires,assessment:health-history:drugs_cholesterol:int,Raw - Assessment:Health-History:Drugs Cholesterol:Int,raw,,NO_MATCH,,0,llm_no_match,"This field captures medication history for cholesterol drugs from a questionnaire, but all provided LOINC codes are either laboratory cholesterol measurements or dietary assessments, not medication history documentation.",5,"['81022-6', '14444-4', '9830-1', '54438-7', '9342-7']"
arivale,questionnaires,assessment:health-history:drugs_osteoporosis:int,Raw - Assessment:Health-History:Drugs Osteoporosis:Int,raw,,NO_MATCH,,0,llm_no_match,"Field asks about osteoporosis drugs/medications in health history, but all LOINC matches are about osteoporosis risk assessments, disease status, or fracture risk - none address medication history for osteoporosis treatment",5,"['98139-9', '98146-4', '45650-9', '98133-2', '54801-6']"
arivale,questionnaires,assessment:health-history:general_dental_exams:int,Raw - Assessment:Health-History:General Dental Exams:Int,raw,,NO_MATCH,,0,llm_no_match,"The field appears to capture frequency/count of dental exams over time, but all available LOINC codes are about clinical dental assessments or conditions during exams, not healthcare utilization frequency. No appropriate match for measuring dental exam frequency exists in the provided options.",5,"['90873-1', '34045-5', '95018-8', '86685-5', '83230-3']"
arivale,questionnaires,assessment:health-history:screening_colonoscopy:int,Raw - Assessment:Health-History:Screening Colonoscopy:Int,raw,,NO_MATCH,,0,llm_no_match,"The field captures history of screening colonoscopy for health assessment, but all provided LOINC codes relate to actual colonoscopy procedures/studies rather than historical screening questions. A proper match would be a code specifically for 'history of colonoscopy screening' which is not present in the search results.",5,"['28023-0', '28022-2', '28033-9', '28034-7', '28027-1']"
arivale,questionnaires,assessment:health-history:screening_dexa:int,Raw - Assessment:Health-History:Screening Dexa:Int,raw,,NO_MATCH,,0,llm_no_match,"The field 'assessment:health-history:screening_dexa:int' appears to be about DEXA (dual-energy X-ray absorptiometry) bone density screening, but none of the top matches relate to bone density, osteoporosis, or DEXA scans. The matches are primarily about general screening assessments, depression screening, nutrition assessments, and cognitive tests. A proper LOINC code for DEXA screening would be in the bone density/osteoporosis domain.",5,"['84467-0', '84283-1', '57724-7', '84007-4', '57242-0']"
arivale,questionnaires,assessment:health-history:screening_mammogram:int,Raw - Assessment:Health-History:Screening Mammogram:Int,raw,,NO_MATCH,,0,llm_no_match,"The field name 'assessment:health-history:screening_mammogram:int' suggests this is about mammography screening history, but all the top LOINC matches are for ultrasound (US) or digital breast tomosynthesis (DBT) procedures, not mammography. Additionally, the ':int' suffix and 'raw' category suggest this is likely a coded/categorical variable about mammogram history rather than an actual imaging procedure code. No appropriate mammography screening history LOINC code is present in the matches.",5,"['105421-2', '105420-4', '103892-6', '42132-1', '105422-0']"
arivale,questionnaires,assessment:health-history:screening_pap_smear:int,Raw - Assessment:Health-History:Screening Pap Smear:Int,raw,,NO_MATCH,,0,llm_no_match,"The field 'assessment:health-history:screening_pap_smear:int' appears to be specifically about Pap smear screening history, but none of the top LOINC matches are Pap smear-specific. The matches are general screening assessments, newborn screening, nutrition screening, or other unrelated health assessments. A proper Pap smear screening LOINC code would be more specific to cervical cancer screening (e.g., codes in the 33717-0 family for Pap smear procedures).",5,"['57724-7', '39256-3', '64285-0', '84283-1', '85856-3']"
arivale,questionnaires,assessment:health-history:supplement_use:int,Raw - Assessment:Health-History:Supplement Use:Int,raw,,NO_MATCH,,0,llm_no_match,"The field 'supplement_use:int' appears to be a categorical/integer variable indicating whether a patient uses supplements (likely 0/1 or similar). The top LOINC matches are mostly assessment documents, narratives, or specific supplement intake measurements rather than simple categorical indicators of supplement use. The closest match might be 45746-5 'Dietary supplement between meals' but this is too specific (between meals) and from a nursing home context (Minimum Data Set). A proper LOINC code would be something like a yes/no observation about general supplement use, which isn't present in these results.",5,"['84283-1', '75283-2', '74191-8', '35527-1', '93178-2']"
